customer_id,recency_days,frequency,monetary_value,support_tickets,segment_name,RF_Score
CUST01521,13,3,1626.35,0.0,Need Attention,53
CUST01522,128,1,882.29,0.0,Hibernating,21
CUST01523,34,6,4534.55,1.0,Loyal Customers,44
CUST01524,33,2,2947.84,1.0,New Potential,42
CUST01525,10,5,2503.9199999999996,0.0,Loyal Customers,54
CUST01526,19,5,4209.43,2.0,Loyal Customers,44
CUST01527,386,3,2802.84,0.0,Need Attention,13
CUST01528,165,1,424.84,1.0,Hibernating,21
CUST01529,254,1,1455.91,0.0,Hibernating,11
CUST01530,242,5,4146.860000000001,2.0,At Risk,14
CUST01531,282,2,1077.94,2.0,Hibernating,12
CUST01532,219,6,2788.44,1.0,At Risk,14
CUST01533,227,1,697.43,0.0,Hibernating,11
CUST01534,9,4,2557.49,0.0,Need Attention,53
CUST01535,58,9,3967.66,2.0,Loyal Customers,35
CUST01536,26,2,1335.29,1.0,New Potential,42
CUST01537,183,1,355.81,0.0,Hibernating,21
CUST01538,11,2,811.26,0.0,New Potential,52
CUST01539,218,1,643.65,1.0,Hibernating,11
CUST01540,255,3,2546.85,1.0,Need Attention,13
CUST01541,0,2,962.55,0.0,New Potential,52
CUST01542,16,4,2775.17,0.0,Need Attention,53
CUST01543,191,1,1270.64,0.0,Hibernating,21
CUST01544,32,11,6887.0,4.0,High Maintenance,45
CUST01545,166,2,1091.81,0.0,Hibernating,22
CUST01546,9,6,2958.95,2.0,Loyal Customers,54
CUST01547,159,9,7802.05,3.0,At Risk,25
CUST01548,39,7,3574.6,1.0,Loyal Customers,45
CUST01549,227,3,3126.75,1.0,Need Attention,13
CUST01550,169,4,1841.6,0.0,Need Attention,23
CUST01551,44,2,1853.7799999999997,0.0,Need Attention,32
CUST01552,168,5,2594.91,0.0,At Risk,24
CUST01553,213,1,381.8,0.0,Hibernating,11
CUST01554,12,5,4601.29,1.0,Loyal Customers,54
CUST01555,15,4,2401.76,1.0,Need Attention,53
CUST01556,37,5,3783.21,0.0,Loyal Customers,44
CUST01557,48,4,1918.1799999999998,0.0,Need Attention,33
CUST01558,270,3,2406.87,1.0,Need Attention,13
CUST01559,153,8,5817.8,3.0,At Risk,25
CUST01560,21,5,3607.51,1.0,Loyal Customers,44
CUST01561,213,1,567.89,0.0,Hibernating,11
CUST01562,49,4,2620.94,1.0,Need Attention,33
CUST01563,80,2,1279.74,1.0,Need Attention,32
CUST01564,296,2,1155.5900000000001,0.0,Hibernating,12
CUST01565,25,4,3451.03,0.0,Need Attention,43
CUST01566,45,2,2075.66,0.0,Need Attention,32
CUST01567,405,2,1423.0500000000002,0.0,Hibernating,12
CUST01568,238,2,1002.8800000000001,1.0,Hibernating,12
CUST01569,16,6,4032.73,0.0,Loyal Customers,54
CUST01570,204,2,551.3299999999999,0.0,Hibernating,12
CUST01571,313,5,4663.12,2.0,At Risk,14
CUST01572,287,1,1048.29,1.0,Hibernating,11
CUST01573,13,8,6524.17,2.0,Champions,55
CUST01574,221,3,2673.15,0.0,Need Attention,13
CUST01575,225,3,4439.9800000000005,2.0,Need Attention,13
CUST01576,142,2,2235.15,1.0,Hibernating,22
CUST01577,167,1,343.71,1.0,Hibernating,21
CUST01578,9,2,2673.95,0.0,New Potential,52
CUST01579,105,8,6050.82,1.0,Loyal Customers,35
CUST01580,56,3,1994.2,0.0,Need Attention,33
CUST01581,5,14,10443.380000000001,5.0,High Maintenance,55
CUST01582,2,8,4731.45,2.0,Champions,55
CUST01583,321,3,1979.92,0.0,Need Attention,13
CUST01584,32,6,10939.56,0.0,Loyal Customers,44
CUST01585,83,1,327.29,0.0,Need Attention,31
CUST01586,37,2,2246.2200000000003,1.0,New Potential,42
CUST01587,189,5,3345.9300000000003,2.0,At Risk,24
CUST01588,205,4,3378.07,1.0,Need Attention,13
CUST01589,207,2,883.23,0.0,Hibernating,12
CUST01590,189,2,1250.94,0.0,Hibernating,22
CUST01591,196,3,2829.57,2.0,Need Attention,23
CUST01592,18,2,909.89,0.0,New Potential,42
CUST01593,90,1,675.24,0.0,Need Attention,31
CUST01594,12,6,3131.56,1.0,Loyal Customers,54
CUST01595,32,4,1975.6599999999999,0.0,Need Attention,43
CUST01596,20,7,5339.889999999999,1.0,Loyal Customers,45
CUST01597,50,7,3606.2200000000003,2.0,Loyal Customers,35
CUST01598,16,4,1821.96,0.0,Need Attention,53
CUST01599,142,3,1748.0800000000002,0.0,Need Attention,23
CUST01600,60,1,657.78,0.0,Need Attention,31
CUST01601,50,7,6554.65,2.0,Loyal Customers,35
CUST01602,11,5,3517.8100000000004,1.0,Loyal Customers,54
CUST01603,226,4,2882.1099999999997,1.0,Need Attention,13
CUST01604,38,7,2918.56,2.0,Loyal Customers,45
CUST01605,53,2,1483.0,0.0,Need Attention,32
CUST01606,240,1,282.09,1.0,Hibernating,11
CUST01607,215,1,1515.3,0.0,Hibernating,11
CUST01608,4,4,2151.46,0.0,Need Attention,53
CUST01609,129,3,1380.23,2.0,Need Attention,23
CUST01610,7,6,4365.28,2.0,Loyal Customers,54
CUST01611,32,7,3432.4,2.0,Loyal Customers,45
CUST01612,343,1,725.09,0.0,Hibernating,11
CUST01613,315,2,1983.37,0.0,Hibernating,12
CUST01614,16,12,7790.98,3.0,High Maintenance,55
CUST01615,40,4,2580.1400000000003,1.0,Need Attention,43
CUST01616,220,6,4472.110000000001,2.0,At Risk,14
CUST01617,131,4,3694.23,2.0,Need Attention,23
CUST01618,144,6,4011.61,0.0,At Risk,24
CUST01619,23,5,3063.82,0.0,Loyal Customers,44
CUST01620,37,7,4320.45,0.0,Loyal Customers,45
CUST01621,4,9,5149.33,1.0,Champions,55
CUST01622,47,8,4147.12,2.0,Loyal Customers,35
CUST01623,419,2,1834.9099999999999,0.0,Hibernating,12
CUST01624,52,6,3439.3,1.0,Loyal Customers,34
CUST01625,59,4,2731.9700000000003,1.0,Need Attention,33
CUST01626,88,4,2267.6099999999997,0.0,Need Attention,33
CUST01627,355,4,2804.23,0.0,Need Attention,13
CUST01628,240,3,1760.35,1.0,Need Attention,13
CUST01629,141,2,1120.0,1.0,Hibernating,22
CUST01630,4,10,8489.73,1.0,Champions,55
CUST01631,52,7,5285.04,1.0,Loyal Customers,35
CUST01632,66,1,1472.62,0.0,Need Attention,31
CUST01633,41,5,2081.99,1.0,Loyal Customers,44
CUST01634,100,1,668.05,0.0,Need Attention,31
CUST01635,48,6,4313.25,2.0,Loyal Customers,34
CUST01636,2,4,2885.52,0.0,Need Attention,53
CUST01637,53,11,7075.92,3.0,High Maintenance,35
CUST01638,0,8,5077.9,0.0,Champions,55
CUST01639,226,2,2292.2200000000003,0.0,Hibernating,12
CUST01640,165,1,464.57,0.0,Hibernating,21
CUST01641,13,6,4815.66,1.0,Loyal Customers,54
CUST01642,34,6,5216.96,0.0,Loyal Customers,44
CUST01643,242,5,3485.7299999999996,0.0,At Risk,14
CUST01644,178,8,5024.66,3.0,At Risk,25
CUST01645,9,6,3999.9,0.0,Loyal Customers,54
CUST01646,36,9,5389.26,0.0,Loyal Customers,45
CUST01647,31,7,6464.3099999999995,0.0,Loyal Customers,45
CUST01648,15,2,1174.65,0.0,New Potential,52
CUST01649,303,1,376.88,0.0,Hibernating,11
CUST01650,23,2,2187.6,0.0,New Potential,42
CUST01651,147,3,2543.79,1.0,Need Attention,23
CUST01652,55,7,4915.62,2.0,Loyal Customers,35
CUST01653,147,3,2168.75,1.0,Need Attention,23
CUST01654,53,2,1618.19,0.0,Need Attention,32
CUST01655,73,8,7066.74,2.0,Loyal Customers,35
CUST01656,8,9,5263.7300000000005,1.0,Champions,55
CUST01657,388,1,149.0,0.0,Hibernating,11
CUST01658,5,9,8066.37,2.0,Champions,55
CUST01659,11,3,1750.44,0.0,Need Attention,53
CUST01660,45,9,8594.48,1.0,Loyal Customers,35
CUST01661,214,2,826.76,1.0,Hibernating,12
CUST01662,93,3,2215.29,0.0,Need Attention,33
CUST01663,30,8,6761.96,2.0,Loyal Customers,45
CUST01664,135,3,2080.54,1.0,Need Attention,23
CUST01665,135,1,335.28,0.0,Hibernating,21
CUST01666,378,5,4392.38,1.0,At Risk,14
CUST01667,196,2,1307.77,0.0,Hibernating,22
CUST01668,166,8,5325.84,0.0,At Risk,25
CUST01669,203,2,1801.98,0.0,Hibernating,12
CUST01670,45,3,2794.54,1.0,Need Attention,33
CUST01671,56,6,5213.54,2.0,Loyal Customers,34
CUST01672,89,5,2937.06,0.0,Loyal Customers,34
CUST01673,12,3,3125.58,0.0,Need Attention,53
CUST01674,2,6,3081.0099999999998,1.0,Loyal Customers,54
CUST01675,192,2,1309.95,0.0,Hibernating,22
CUST01676,193,3,1460.8000000000002,1.0,Need Attention,23
CUST01677,23,9,4880.6,0.0,Loyal Customers,45
CUST01678,30,7,4519.16,0.0,Loyal Customers,45
CUST01679,89,4,2798.27,0.0,Need Attention,33
CUST01680,32,2,3278.2,0.0,New Potential,42
CUST01681,54,5,3861.42,1.0,Loyal Customers,34
CUST01682,287,5,1999.79,1.0,At Risk,14
CUST01683,31,6,7342.29,1.0,Loyal Customers,44
CUST01684,22,5,4623.66,0.0,Loyal Customers,44
CUST01685,338,6,3081.38,1.0,At Risk,14
CUST01686,198,1,699.98,1.0,Hibernating,21
CUST01687,141,5,2765.61,0.0,At Risk,24
CUST01688,190,4,4056.68,1.0,Need Attention,23
CUST01689,122,4,2918.12,1.0,Need Attention,23
CUST01690,130,4,3930.82,2.0,Need Attention,23
CUST01691,149,1,591.46,1.0,Hibernating,21
CUST01692,236,7,4276.32,3.0,At Risk,15
CUST01693,21,2,994.37,0.0,New Potential,42
CUST01694,98,1,759.46,0.0,Need Attention,31
CUST01695,38,5,2439.2,1.0,Loyal Customers,44
CUST01696,187,2,1047.8,0.0,Hibernating,22
CUST01697,30,4,3156.29,0.0,Need Attention,43
CUST01698,47,10,9449.57,4.0,High Maintenance,35
CUST01699,302,6,3095.45,0.0,At Risk,14
CUST01700,66,3,2536.5,0.0,Need Attention,33
CUST01701,74,1,388.29,0.0,Need Attention,31
CUST01702,269,3,2444.42,0.0,Need Attention,13
CUST01703,48,3,2492.7200000000003,0.0,Need Attention,33
CUST01704,23,2,1371.96,0.0,New Potential,42
CUST01705,28,4,2470.94,1.0,Need Attention,43
CUST01706,32,8,5035.05,1.0,Loyal Customers,45
CUST01707,5,3,2140.2200000000003,1.0,Need Attention,53
CUST01708,11,4,2083.07,0.0,Need Attention,53
CUST01709,217,3,1524.54,0.0,Need Attention,13
CUST01710,28,4,2030.26,1.0,Need Attention,43
CUST01711,21,6,3154.94,0.0,Loyal Customers,44
CUST01712,19,2,1445.64,1.0,New Potential,42
CUST01713,101,7,5539.05,3.0,High Maintenance,35
CUST01714,192,8,7387.29,1.0,At Risk,25
CUST01715,181,4,2342.73,2.0,Need Attention,23
CUST01716,48,4,3155.1400000000003,1.0,Need Attention,33
CUST01717,4,6,6178.63,0.0,Loyal Customers,54
CUST01718,58,13,7038.5,3.0,High Maintenance,35
CUST01719,208,4,2725.06,1.0,Need Attention,13
CUST01720,49,4,1688.8,1.0,Need Attention,33
CUST01721,98,1,617.29,0.0,Need Attention,31
CUST01722,119,1,359.06,0.0,Hibernating,21
CUST01723,55,7,8375.310000000001,2.0,Loyal Customers,35
CUST01724,99,2,1680.71,0.0,Need Attention,32
CUST01725,104,1,632.03,1.0,Need Attention,31
CUST01726,8,2,2310.06,0.0,New Potential,52
CUST01727,2,6,2844.76,0.0,Loyal Customers,54
CUST01728,17,3,1677.62,0.0,Need Attention,53
CUST01729,43,3,2641.76,2.0,Need Attention,33
CUST01730,180,7,5329.4400000000005,4.0,At Risk,25
CUST01731,162,4,2888.49,0.0,Need Attention,23
CUST01732,17,9,9678.22,2.0,Champions,55
CUST01733,152,4,2532.24,3.0,Need Attention,23
CUST01734,220,5,5871.23,2.0,At Risk,14
CUST01735,121,2,1287.08,1.0,Hibernating,22
CUST01736,24,7,5234.81,2.0,Loyal Customers,45
CUST01737,0,2,1159.58,0.0,New Potential,52
CUST01738,35,6,4789.29,0.0,Loyal Customers,44
CUST01739,50,3,1071.46,0.0,Need Attention,33
CUST01740,59,2,1138.43,0.0,Need Attention,32
CUST01741,38,8,7503.84,1.0,Loyal Customers,45
CUST01742,190,6,3970.62,1.0,At Risk,24
CUST01743,57,4,1735.96,1.0,Need Attention,33
CUST01744,4,2,2040.38,0.0,New Potential,52
CUST01745,264,2,806.46,0.0,Hibernating,12
CUST01746,299,4,2960.62,1.0,Need Attention,13
CUST01747,5,2,2103.41,0.0,New Potential,52
CUST01748,96,1,150.03,0.0,Need Attention,31
CUST01749,250,2,1709.8200000000002,1.0,Hibernating,12
CUST01750,197,1,556.93,0.0,Hibernating,21
CUST01751,27,2,977.3,0.0,New Potential,42
CUST01752,231,1,516.34,0.0,Hibernating,11
CUST01753,53,3,2669.68,0.0,Need Attention,33
CUST01754,33,3,1185.93,0.0,Need Attention,43
CUST01755,212,6,3652.4,2.0,At Risk,14
CUST01756,48,8,7136.14,0.0,Loyal Customers,35
CUST01757,227,2,1856.03,0.0,Hibernating,12
CUST01758,138,1,411.88,0.0,Hibernating,21
CUST01759,149,2,1973.57,0.0,Hibernating,22
CUST01760,15,9,7551.53,3.0,High Maintenance,55
CUST01761,14,14,9392.04,3.0,High Maintenance,55
CUST01762,30,9,6813.1,2.0,Loyal Customers,45
CUST01763,68,1,705.53,1.0,Need Attention,31
CUST01764,105,3,1471.8400000000001,1.0,Need Attention,33
CUST01765,325,2,1739.8,0.0,Hibernating,12
CUST01766,223,1,561.64,0.0,Hibernating,11
CUST01767,205,3,1605.14,3.0,Need Attention,13
CUST01768,6,8,6118.25,1.0,Champions,55
CUST01769,21,6,6843.43,2.0,Loyal Customers,44
CUST01770,118,3,1327.79,2.0,Need Attention,23
CUST01771,20,5,3660.56,0.0,Loyal Customers,44
CUST01772,314,2,1751.38,0.0,Hibernating,12
CUST01773,256,5,4845.14,1.0,At Risk,14
CUST01774,212,6,3826.09,3.0,At Risk,14
CUST01775,42,3,2670.2,1.0,Need Attention,33
CUST01776,139,2,2686.35,0.0,Hibernating,22
CUST01777,227,5,3035.66,1.0,At Risk,14
CUST01778,147,1,512.32,0.0,Hibernating,21
CUST01779,227,4,3408.21,2.0,Need Attention,13
CUST01780,19,4,3247.38,3.0,High Maintenance,43
CUST01781,301,1,1360.78,1.0,Hibernating,11
CUST01782,197,7,4334.56,0.0,At Risk,25
CUST01783,54,6,4242.639999999999,0.0,Loyal Customers,34
CUST01784,40,4,2861.2200000000003,1.0,Need Attention,43
CUST01785,4,2,1574.6,0.0,New Potential,52
CUST01786,58,7,4294.38,3.0,High Maintenance,35
CUST01787,30,3,3655.99,0.0,Need Attention,43
CUST01788,8,7,4885.62,2.0,Champions,55
CUST01789,112,1,341.52,0.0,Hibernating,21
CUST01790,100,3,1750.7,0.0,Need Attention,33
CUST01791,142,2,516.61,0.0,Hibernating,22
CUST01792,58,2,1461.82,0.0,Need Attention,32
CUST01793,108,4,5185.16,1.0,Need Attention,33
CUST01794,35,3,2241.93,0.0,Need Attention,43
CUST01795,149,1,1266.99,1.0,Hibernating,21
CUST01796,93,1,500.81,0.0,Need Attention,31
CUST01797,177,1,1593.85,1.0,Hibernating,21
CUST01798,163,4,3577.66,1.0,Need Attention,23
CUST01799,134,1,659.32,1.0,Hibernating,21
CUST01800,182,1,507.22,0.0,Hibernating,21
CUST01801,84,1,371.61,1.0,Need Attention,31
CUST01802,199,3,1461.8,1.0,Need Attention,13
CUST01803,12,4,2673.93,2.0,Need Attention,53
CUST01804,237,3,1552.45,0.0,Need Attention,13
CUST01805,97,1,433.16,0.0,Need Attention,31
CUST01806,25,3,1433.8600000000001,0.0,Need Attention,43
CUST01807,28,4,3703.79,1.0,Need Attention,43
CUST01808,2,8,6870.57,1.0,Champions,55
CUST01809,6,8,7857.91,1.0,Champions,55
CUST01810,40,4,1668.1399999999999,0.0,Need Attention,43
CUST01811,16,6,4863.08,3.0,High Maintenance,54
CUST01812,31,6,3399.87,0.0,Loyal Customers,44
CUST01813,55,6,4038.11,1.0,Loyal Customers,34
CUST01814,1,3,1606.9,1.0,Need Attention,53
CUST01815,8,2,2514.74,0.0,New Potential,52
CUST01816,249,1,507.79,0.0,Hibernating,11
CUST01817,207,7,5667.97,1.0,At Risk,15
CUST01818,228,5,3080.04,1.0,At Risk,14
CUST01819,142,2,1750.5700000000002,2.0,Hibernating,22
CUST01820,17,13,9193.23,4.0,High Maintenance,55
CUST01821,101,5,3708.96,0.0,Loyal Customers,34
CUST01822,51,5,4482.68,1.0,Loyal Customers,34
CUST01823,6,5,4992.96,0.0,Loyal Customers,54
CUST01824,261,5,5499.38,2.0,At Risk,14
CUST01825,4,2,1127.7199999999998,1.0,New Potential,52
CUST01826,117,5,3208.37,0.0,At Risk,24
CUST01827,20,4,1887.82,0.0,Need Attention,43
CUST01828,182,3,1876.83,0.0,Need Attention,23
CUST01829,161,7,4605.35,1.0,At Risk,25
CUST01830,87,4,2433.02,1.0,Need Attention,33
CUST01831,5,3,2174.13,1.0,Need Attention,53
CUST01832,155,5,5038.610000000001,1.0,At Risk,24
CUST01833,11,8,5277.49,0.0,Champions,55
CUST01834,5,3,2057.24,0.0,Need Attention,53
CUST01835,192,1,710.25,0.0,Hibernating,21
CUST01836,185,6,3567.04,1.0,At Risk,24
CUST01837,136,1,441.28,0.0,Hibernating,21
CUST01838,124,2,775.96,0.0,Hibernating,22
CUST01839,6,5,2904.01,0.0,Loyal Customers,54
CUST01840,8,4,2778.5,0.0,Need Attention,53
CUST01841,9,7,5325.389999999999,1.0,Champions,55
CUST01842,221,1,1332.91,0.0,Hibernating,11
CUST01843,40,3,3230.01,0.0,Need Attention,43
CUST01844,20,8,5250.11,1.0,Loyal Customers,45
CUST01845,224,1,545.67,0.0,Hibernating,11
CUST01846,136,7,4758.75,4.0,At Risk,25
CUST01847,49,2,1729.73,0.0,Need Attention,32
CUST01848,50,6,5463.58,1.0,Loyal Customers,34
CUST01849,36,2,755.23,0.0,New Potential,42
CUST01850,48,4,2045.6,0.0,Need Attention,33
CUST01851,415,1,289.22,0.0,Hibernating,11
CUST01852,108,1,572.93,1.0,Need Attention,31
CUST01853,213,6,3611.41,3.0,At Risk,14
CUST01854,210,2,1301.87,0.0,Hibernating,12
CUST01855,35,5,4629.85,3.0,High Maintenance,44
CUST01856,271,3,1379.79,3.0,Need Attention,13
CUST01857,134,9,5573.32,5.0,At Risk,25
CUST01858,26,3,1371.99,1.0,Need Attention,43
CUST01859,42,5,3473.82,0.0,Loyal Customers,34
CUST01860,37,3,1262.77,2.0,Need Attention,43
CUST01861,22,4,3165.46,0.0,Need Attention,43
CUST01862,16,4,4513.64,0.0,Need Attention,53
CUST01863,248,1,530.13,0.0,Hibernating,11
CUST01864,9,3,1705.88,0.0,Need Attention,53
CUST01865,120,3,1867.7600000000002,2.0,Need Attention,23
CUST01866,130,1,510.52,1.0,Hibernating,21
CUST01867,46,2,993.32,0.0,Need Attention,32
CUST01868,140,3,26057.29,0.0,Need Attention,23
CUST01869,43,9,5857.74,1.0,Loyal Customers,35
CUST01870,11,5,4533.36,2.0,Loyal Customers,54
CUST01871,160,1,1448.69,1.0,Hibernating,21
CUST01872,36,8,5314.91,2.0,Loyal Customers,45
CUST01873,17,7,3448.67,0.0,Champions,55
CUST01874,48,2,1371.8600000000001,0.0,Need Attention,32
CUST01875,134,7,3162.7799999999997,2.0,At Risk,25
CUST01876,203,5,4129.84,0.0,At Risk,14
CUST01877,28,5,4183.82,2.0,Loyal Customers,44
CUST01878,82,1,314.15,0.0,Need Attention,31
CUST01879,84,1,709.74,1.0,Need Attention,31
CUST01880,291,4,1569.8400000000001,1.0,Need Attention,13
CUST01881,48,6,3481.1,4.0,High Maintenance,34
CUST01882,279,2,965.8,0.0,Hibernating,12
CUST01883,7,6,3559.8500000000004,1.0,Loyal Customers,54
CUST01884,294,3,2372.63,1.0,Need Attention,13
CUST01885,53,6,3648.76,1.0,Loyal Customers,34
CUST01886,138,2,948.26,0.0,Hibernating,22
CUST01887,186,6,3354.62,1.0,At Risk,24
CUST01888,36,7,3619.24,1.0,Loyal Customers,45
CUST01889,26,3,2445.84,0.0,Need Attention,43
CUST01890,286,1,416.76,0.0,Hibernating,11
CUST01891,277,2,3614.49,2.0,Hibernating,12
CUST01892,9,2,923.6999999999999,0.0,New Potential,52
CUST01893,2,5,3337.38,2.0,Loyal Customers,54
CUST01894,255,4,3166.55,0.0,Need Attention,13
CUST01895,389,1,1344.42,0.0,Hibernating,11
CUST01896,11,2,849.76,0.0,New Potential,52
CUST01897,40,7,5033.2699999999995,1.0,Loyal Customers,45
CUST01898,278,1,829.18,0.0,Hibernating,11
CUST01899,113,2,1576.16,1.0,Hibernating,22
CUST01900,24,10,6738.13,1.0,Loyal Customers,45
CUST01901,223,3,2344.37,0.0,Need Attention,13
CUST01902,25,3,1130.94,0.0,Need Attention,43
CUST01903,28,9,5606.46,4.0,High Maintenance,45
CUST01904,34,4,3741.26,3.0,High Maintenance,43
CUST01905,50,4,2668.83,1.0,Need Attention,33
CUST01906,24,2,975.0,0.0,New Potential,42
CUST01907,4,6,3723.8199999999997,0.0,Loyal Customers,54
CUST01908,276,3,1025.52,0.0,Need Attention,13
CUST01909,3,2,1299.92,0.0,New Potential,52
CUST01910,190,5,2642.55,0.0,At Risk,24
CUST01911,6,10,6891.04,2.0,Champions,55
CUST01912,10,5,2488.9700000000003,1.0,Loyal Customers,54
CUST01913,138,1,422.52,0.0,Hibernating,21
CUST01914,49,7,6013.65,2.0,Loyal Customers,35
CUST01915,333,4,3357.25,0.0,Need Attention,13
CUST01916,24,3,1477.4,0.0,Need Attention,43
CUST01917,256,2,1593.3,0.0,Hibernating,12
CUST01918,230,4,3621.08,0.0,Need Attention,13
CUST01919,27,2,1871.4899999999998,0.0,New Potential,42
CUST01920,275,4,2814.54,1.0,Need Attention,13
CUST01921,135,4,2532.17,1.0,Need Attention,23
CUST01922,44,4,3374.0299999999997,0.0,Need Attention,33
CUST01923,206,3,1359.38,0.0,Need Attention,13
CUST01924,23,2,703.29,0.0,New Potential,42
CUST01925,12,3,1610.02,0.0,Need Attention,53
CUST01926,190,1,449.37,0.0,Hibernating,21
CUST01927,223,3,3362.8999999999996,0.0,Need Attention,13
CUST01928,12,5,2986.37,1.0,Loyal Customers,54
CUST01929,223,2,735.4100000000001,0.0,Hibernating,12
CUST01930,30,3,1579.7,0.0,Need Attention,43
CUST01931,30,4,2261.88,0.0,Need Attention,43
CUST01932,41,2,2839.42,0.0,New Potential,42
CUST01933,99,6,3230.78,0.0,Loyal Customers,34
CUST01934,38,2,1101.81,0.0,New Potential,42
CUST01935,112,1,308.98,0.0,Hibernating,21
CUST01936,59,2,1160.81,0.0,Need Attention,32
CUST01937,180,1,383.33,0.0,Hibernating,21
CUST01938,20,6,3592.5299999999997,2.0,Loyal Customers,44
CUST01939,6,5,3464.73,1.0,Loyal Customers,54
CUST01940,2,9,7225.11,1.0,Champions,55
CUST01941,38,10,6200.41,2.0,Loyal Customers,45
CUST01942,309,1,523.56,0.0,Hibernating,11
CUST01943,53,5,5229.27,1.0,Loyal Customers,34
CUST01944,21,8,6521.58,2.0,Loyal Customers,45
CUST01945,178,1,554.68,0.0,Hibernating,21
CUST01946,59,4,1904.3400000000001,2.0,Need Attention,33
CUST01947,183,7,4832.0599999999995,0.0,At Risk,25
CUST01948,230,2,1170.93,1.0,Hibernating,12
CUST01949,196,8,9603.31,1.0,At Risk,25
CUST01950,196,3,1395.9099999999999,0.0,Need Attention,23
CUST01951,185,4,2559.6099999999997,1.0,Need Attention,23
CUST01952,373,2,922.6,0.0,Hibernating,12
CUST01953,236,1,886.28,0.0,Hibernating,11
CUST01954,53,11,8402.98,3.0,High Maintenance,35
CUST01955,8,10,4916.2699999999995,2.0,Champions,55
CUST01956,138,1,301.98,0.0,Hibernating,21
CUST01957,270,3,2989.2,1.0,Need Attention,13
CUST01958,173,7,3390.38,4.0,At Risk,25
CUST01959,20,3,2332.59,0.0,Need Attention,43
CUST01960,11,3,2058.57,0.0,Need Attention,53
CUST01961,139,4,3056.04,2.0,Need Attention,23
CUST01962,202,8,5467.6900000000005,2.0,At Risk,15
CUST01963,173,1,827.54,0.0,Hibernating,21
CUST01964,12,2,1288.24,0.0,New Potential,52
CUST01965,256,2,1060.55,1.0,Hibernating,12
CUST01966,109,6,5099.78,1.0,At Risk,24
CUST01967,88,4,1574.64,2.0,Need Attention,33
CUST01968,119,1,1323.58,1.0,Hibernating,21
CUST01969,24,3,2165.71,1.0,Need Attention,43
CUST01970,48,4,2507.45,0.0,Need Attention,33
CUST01971,22,3,2955.46,1.0,Need Attention,43
CUST01972,19,12,7166.04,2.0,Loyal Customers,45
CUST01973,13,4,3552.32,0.0,Need Attention,53
CUST01974,9,8,4336.05,2.0,Champions,55
CUST01975,38,6,3940.8999999999996,1.0,Loyal Customers,44
CUST01976,36,7,6343.9,3.0,High Maintenance,45
CUST01977,36,4,3378.67,1.0,Need Attention,43
CUST01978,216,7,6034.36,2.0,At Risk,15
CUST01979,20,2,1075.89,0.0,New Potential,42
CUST01980,21,10,8871.41,1.0,Loyal Customers,45
CUST01981,19,6,6131.18,1.0,Loyal Customers,44
CUST01982,21,9,4892.66,2.0,Loyal Customers,45
CUST01983,5,5,1927.91,0.0,Loyal Customers,54
CUST01984,47,9,5138.389999999999,2.0,Loyal Customers,35
CUST01985,31,2,2382.24,0.0,New Potential,42
CUST01986,40,6,6117.86,3.0,High Maintenance,44
CUST01987,187,1,299.78,0.0,Hibernating,21
CUST01988,2,4,14032.75,0.0,Need Attention,53
CUST01989,130,3,1255.63,0.0,Need Attention,23
CUST01990,119,4,3877.7699999999995,0.0,Need Attention,23
CUST01991,125,7,5405.02,2.0,At Risk,25
CUST01992,7,4,3269.68,0.0,Need Attention,53
CUST01993,2,7,3740.82,2.0,Champions,55
CUST01994,26,7,5006.93,0.0,Loyal Customers,45
CUST01995,204,5,2602.16,1.0,At Risk,14
CUST01996,13,4,3858.54,0.0,Need Attention,53
CUST01997,50,5,3804.33,0.0,Loyal Customers,34
CUST01998,11,9,9097.95,2.0,Champions,55
CUST01999,130,2,762.25,0.0,Hibernating,22
CUST02000,156,10,4734.83,2.0,At Risk,25
CUST02001,48,4,4215.38,0.0,Need Attention,33
CUST02002,17,7,6389.57,1.0,Champions,55
CUST02003,229,2,1381.48,0.0,Hibernating,12
CUST02004,36,2,1801.8700000000001,0.0,New Potential,42
CUST02005,2,6,3793.33,1.0,Champions,55
CUST02006,2,2,2717.7400000000002,0.0,New Potential,52
CUST02007,212,6,5058.75,1.0,At Risk,15
CUST02008,288,4,4601.66,2.0,Need Attention,13
CUST02009,12,6,4868.95,1.0,Champions,55
CUST02010,24,5,6149.849999999999,0.0,Loyal Customers,44
CUST02011,190,4,4620.1,0.0,Need Attention,23
CUST02012,18,2,753.46,1.0,New Potential,42
CUST02013,51,2,1418.68,0.0,Need Attention,32
CUST02014,0,4,1934.85,0.0,Loyal Customers,54
CUST02015,272,4,5003.34,0.0,At Risk,14
CUST02016,31,2,882.6200000000001,0.0,New Potential,42
CUST02017,137,2,1871.94,0.0,Hibernating,22
CUST02018,106,1,873.21,1.0,Need Attention,31
CUST02019,25,10,5948.59,2.0,Loyal Customers,45
CUST02020,90,3,2876.52,0.0,Need Attention,33
CUST02021,59,5,4697.28,1.0,Loyal Customers,34
CUST02022,30,4,1860.8,1.0,Loyal Customers,44
CUST02023,104,1,888.97,0.0,Need Attention,31
CUST02024,20,11,6485.26,0.0,Loyal Customers,45
CUST02025,51,6,5175.9,0.0,Loyal Customers,35
CUST02026,36,6,5043.0,0.0,Loyal Customers,45
